price,type,sqfeet,beds,baths,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state,pets_allowed
620,3,960,2,1,1,0,0,0,0,5,16,0
970,3,1150,2,1,1,0,0,0,3,4,27,1
855,2,985,2,1,1,0,0,0,0,4,34,0
1575,2,1150,2,2,1,0,0,0,4,4,31,1
864,3,685,2,1,0,0,0,0,1,4,33,1
1380,2,952,2,2,0,0,0,0,3,4,37,1
1295,0,550,1,1,0,0,0,0,1,4,13,0
505,1,1985,3,3,1,0,0,0,3,0,12,0
499,1,1995,3,3,1,0,0,0,3,0,12,0
515,1,1975,3,3,1,0,0,0,3,0,12,0
525,1,1966,3,3,1,0,0,0,3,0,12,0
511,1,1981,3,3,1,0,0,0,3,0,12,0
501,1,1979,3,3,1,0,0,0,3,0,12,0
1349,2,833,2,1,1,0,0,0,0,4,30,1
539,0,1064,4,2,1,0,0,1,1,4,13,0
999,1,1056,3,2,1,0,0,0,4,4,22,0
855,2,985,2,1,1,0,0,0,0,4,34,1
1353,3,950,2,1,1,0,0,0,0,2,23,1
869,0,820,1,1,0,0,0,0,4,2,15,1
1650,1,1600,2,3,0,0,0,0,4,0,22,0
699,3,1021,2,1,1,0,0,0,4,4,22,1
825,0,1200,1,1,0,0,0,0,2,5,14,1
895,0,900,2,1,0,0,0,0,0,5,14,1
895,0,900,2,1,0,0,0,0,0,5,14,1
2400,1,2500,3,3,0,0,0,0,4,2,14,1
1515,2,1150,2,2,1,0,0,0,4,4,31,1
2200,2,1510,2,1,1,0,0,0,4,4,30,1
1440,2,922,1,1,1,0,0,0,4,4,31,1
825,0,1200,1,1,0,0,0,0,2,5,14,1
700,0,700,1,1,0,0,0,0,0,5,14,1
1850,2,1707,2,2,1,0,0,0,4,4,34,0
1215,2,840,1,1,1,0,0,0,4,4,31,1
1750,1,800,2,1,1,0,0,0,0,4,19,1
960,1,928,2,1,1,0,0,0,1,4,34,1
479,0,850,3,1,1,0,0,1,1,4,13,0
1750,1,800,2,1,1,0,0,0,0,4,19,1
769,3,725,1,1,0,0,0,0,0,1,22,1
1175,3,589,1,1,1,0,0,0,4,0,18,1
850,1,1120,3,2,1,0,0,0,3,4,22,1
563,3,785,2,1,1,0,0,0,1,5,16,1
1295,2,840,1,1,1,0,0,0,4,4,31,1
1320,3,1362,3,2,1,0,0,0,4,4,26,1
2300,2,1192,2,2,0,1,0,0,4,5,31,1
1145,1,912,2,1,0,0,0,0,4,4,12,1
585,3,640,1,1,1,0,0,0,1,4,27,1
1090,3,1200,3,2,1,0,0,0,3,4,18,1
409,3,1189,4,2,0,1,0,1,4,4,18,1
1200,1,1150,3,2,1,0,0,0,4,4,27,1
1075,0,1097,2,2,1,0,0,1,4,0,14,1
1900,3,725,1,1,0,0,0,0,4,4,19,1
2150,2,1276,2,2,1,0,0,0,4,5,34,1
885,2,985,2,1,1,0,0,0,0,4,34,1
1560,2,1142,2,2,1,0,0,0,4,4,31,1
1250,0,990,2,2,0,0,0,0,4,1,13,1
2980,2,1195,2,2,0,1,0,0,4,4,34,1
539,0,1064,4,2,1,0,0,1,1,4,13,0
539,0,1064,4,2,1,0,0,1,1,4,13,0
539,0,1064,4,2,1,0,0,1,1,4,13,0
1235,3,696,1,1,1,0,0,1,4,4,33,1
845,2,820,1,1,0,0,0,0,4,2,28,0
1052,3,1070,2,2,1,0,0,0,4,4,18,1
799,3,1309,3,2,1,0,0,0,4,4,22,1
1150,1,1200,3,1,1,0,0,0,3,2,35,0
700,1,900,2,1,0,0,0,0,3,1,14,0
1179,3,670,2,1,0,0,0,0,0,4,22,1
995,3,989,2,1,1,0,0,0,3,4,25,1
875,3,1134,2,2,0,1,0,0,3,4,29,0
685,3,958,2,1,1,1,0,0,1,4,25,1
795,3,837,2,1,1,0,0,0,3,4,24,1
800,0,790,2,1,1,0,0,0,4,0,14,1
680,3,872,2,2,1,0,0,0,1,4,16,1
425,2,230,1,1,1,0,0,0,4,4,35,1
1299,3,657,1,1,0,1,0,0,3,4,20,1
1550,1,1720,4,1,0,0,0,0,1,2,32,0
995,1,1687,4,1,1,0,0,0,0,2,35,1
1250,1,1054,3,1,0,0,0,0,3,0,37,1
549,3,850,1,1,1,0,0,0,4,4,18,1
790,1,935,2,1,1,0,0,0,4,4,35,1
745,0,1160,3,2,0,0,0,0,0,4,14,1
2500,1,2290,4,2,0,0,0,0,4,0,37,1
1110,2,1037,2,2,0,0,0,0,4,1,37,1
669,3,660,1,1,1,0,0,0,1,4,17,1
2349,3,1048,1,1,0,1,0,0,4,2,19,1
689,2,788,2,1,1,0,0,0,0,4,35,1
1095,2,984,2,2,0,1,0,1,4,1,32,1
1020,2,768,1,1,1,0,0,0,0,4,34,0
780,2,650,1,1,1,0,0,0,0,4,34,1
479,0,850,3,1,1,0,0,1,1,4,13,0
835,0,475,1,1,1,0,0,0,1,4,13,0
559,1,1000,3,2,1,0,0,1,1,4,13,0
795,2,700,1,1,0,0,0,0,0,5,35,1
1900,2,1010,2,1,1,0,0,0,4,4,30,1
699,1,735,3,1,1,0,0,0,3,1,36,1
1950,3,750,2,1,1,0,0,0,0,4,19,1
1049,2,1106,2,2,1,0,0,0,4,4,34,1
795,2,650,1,1,0,0,0,0,0,5,35,0
1930,3,1000,2,2,0,0,0,0,1,4,19,1
795,2,800,2,1,0,0,0,0,0,0,35,1
1320,2,899,2,1,1,0,0,0,4,4,31,1
1650,1,1184,3,2,1,0,0,0,4,0,30,1
850,1,600,1,1,0,0,0,0,2,1,37,1
1052,3,1267,3,2,1,0,0,0,4,4,18,1
638,1,1140,2,2,0,1,0,0,4,4,18,1
1595,1,1646,3,1,0,0,0,0,3,0,22,0
775,3,864,2,1,1,0,0,0,1,4,25,0
915,2,1006,2,2,0,1,0,0,0,4,28,1
2500,3,0,2,2,1,0,0,0,4,5,19,0
925,3,650,1,1,0,0,0,0,0,2,23,1
1400,3,900,1,1,1,0,0,0,4,1,19,1
885,2,985,2,1,1,0,0,0,0,4,34,1
1200,1,1184,2,2,0,0,0,0,3,0,37,0
475,3,1100,2,1,1,0,0,0,3,4,16,0
1700,2,1100,2,1,0,0,0,0,4,4,30,0
1875,2,944,2,1,1,0,0,0,4,4,30,1
932,1,1080,3,2,1,0,0,0,3,4,36,1
1150,1,935,1,1,0,1,0,0,4,0,12,1
715,2,1000,2,2,1,0,0,0,3,4,36,1
1365,2,400,1,1,0,1,0,1,0,4,37,1
535,3,1160,3,3,1,0,0,0,4,4,18,1
855,3,950,2,1,1,0,0,0,0,1,22,1
2700,1,2100,3,3,1,0,0,0,4,0,20,0
995,2,855,2,1,0,0,0,0,3,1,37,1
2415,2,1518,3,2,1,0,0,0,4,4,30,1
925,2,553,1,1,1,0,0,0,0,4,28,1
545,1,2126,4,3,1,0,0,0,3,0,27,0
543,1,2149,4,3,1,0,0,0,3,0,27,0
567,1,2141,4,3,1,0,0,0,3,0,27,0
575,1,2159,4,3,1,0,0,0,3,0,27,0
599,1,2147,4,3,1,0,0,0,3,0,27,0
569,1,2143,4,3,1,0,0,0,3,0,27,0
715,2,1000,2,2,1,0,0,0,3,4,36,1
1145,3,1034,2,2,0,0,0,0,4,4,23,1
825,1,1415,2,1,1,0,0,0,4,4,35,1
1750,1,1410,3,2,0,0,0,0,4,2,28,1
725,3,1008,2,1,1,0,0,0,3,4,27,1
945,3,820,1,1,0,0,0,0,4,4,23,1
685,2,800,1,1,0,0,0,0,3,4,34,0
2000,2,1795,2,2,1,0,0,0,4,0,34,0
1015,3,780,1,1,1,0,0,0,4,4,27,1
575,2,608,1,1,1,0,0,0,1,5,36,0
630,0,760,2,1,1,0,0,0,1,4,14,1
1750,1,1410,3,2,0,0,0,0,4,0,28,1
1150,1,935,1,1,0,1,0,0,4,0,12,1
1500,1,2400,4,2,1,0,0,0,3,0,10,0
795,3,1280,3,2,1,0,0,0,3,4,27,1
1299,1,1568,4,2,1,0,0,0,4,4,22,1
800,2,800,2,1,0,0,0,0,2,4,34,0
795,3,774,2,1,1,0,0,0,1,1,22,1
1095,1,1672,3,2,1,0,0,0,4,0,23,1
845,3,852,2,1,1,0,0,0,3,4,18,1
2200,2,1510,2,1,1,0,0,0,4,4,30,1
500,1,35,1,1,1,0,0,1,2,4,20,1
1150,1,935,1,1,0,1,0,0,4,0,12,1
1551,3,800,1,1,1,0,0,0,0,4,19,1
1310,2,940,2,1,0,1,0,0,4,4,35,1
715,2,1000,2,2,1,0,0,0,3,4,36,1
1150,2,860,1,1,0,0,0,0,4,4,31,1
700,0,750,2,1,0,0,0,0,0,4,14,1
700,0,600,1,1,1,0,0,0,4,5,15,0
1199,1,1344,3,2,1,0,0,0,4,4,22,1
895,3,960,2,2,1,0,0,0,3,4,18,1
633,2,388,1,1,0,0,0,0,4,2,28,1
925,2,800,2,1,1,0,0,0,1,1,35,1
1275,2,789,1,1,0,0,0,0,4,0,32,1
1845,3,939,2,2,1,0,0,0,4,4,34,1
715,2,1000,2,2,1,0,0,0,3,4,36,1
1150,1,935,1,1,0,1,0,0,4,0,12,1
1320,2,975,1,1,1,0,0,1,4,4,31,1
869,0,869,1,1,1,0,0,0,3,4,10,1
750,2,688,1,1,1,0,0,0,1,4,34,1
659,0,600,1,1,1,0,0,0,3,5,15,1
1875,2,944,2,1,1,0,0,0,4,4,30,1
1975,3,1279,2,1,1,0,0,0,4,4,19,1
770,0,720,1,1,1,0,0,0,3,4,10,1
1445,3,1104,2,1,0,0,0,0,0,4,20,1
725,3,650,1,1,1,0,0,0,3,4,18,1
700,3,660,1,1,1,0,0,0,4,4,23,1
940,2,744,2,1,1,0,0,0,0,4,34,1
1300,3,539,1,1,0,0,0,0,0,4,21,0
795,3,1248,3,2,1,0,0,0,3,4,27,1
2681,2,1330,2,1,0,0,0,0,4,4,34,1
1350,2,714,1,1,0,1,0,0,4,0,34,1
2605,2,1414,2,1,1,0,0,0,4,4,30,1
1285,3,1456,3,2,1,0,0,0,3,4,27,1
700,2,896,3,1,1,0,0,0,1,4,36,1
825,1,1225,3,2,0,0,0,0,3,4,36,0
757,2,911,2,1,1,0,0,0,1,4,34,1
1200,3,1104,2,1,0,0,0,0,0,4,20,1
2500,2,1166,3,2,0,1,0,0,4,5,31,1
975,3,1275,3,2,1,1,0,0,3,4,25,1
1275,1,995,2,1,1,0,0,0,4,4,13,1
1980,2,999,2,2,0,0,0,0,4,4,30,1
865,3,650,1,1,0,0,0,0,0,4,22,1
1200,3,1200,3,1,0,0,0,0,1,4,22,0
795,3,1248,3,2,1,0,0,0,3,4,27,1
180,3,750,2,1,0,0,0,0,1,4,25,1
2200,3,1000,2,1,1,0,0,0,4,4,19,1
850,1,1500,3,2,1,0,0,0,1,4,22,1
619,2,1042,4,2,0,1,0,1,4,0,37,1
900,1,900,3,2,1,0,0,0,0,4,22,1
1349,2,833,2,1,1,0,0,0,0,4,30,1
680,3,1002,2,2,0,0,0,0,1,4,25,1
950,3,950,2,1,1,0,0,0,1,4,22,1
755,3,975,2,1,1,0,0,0,0,4,23,1
1395,3,1725,3,2,1,0,0,0,4,4,22,1
1280,1,900,2,1,0,0,0,0,4,0,12,1
1220,3,1320,3,2,1,0,0,0,4,0,23,1
1265,3,1108,2,2,1,0,0,0,4,4,27,1
1425,2,1200,3,1,0,0,0,1,0,4,34,1
1639,2,670,1,1,0,1,0,1,4,0,37,1
800,2,675,2,2,1,0,0,0,0,4,35,1
916,3,798,1,1,1,0,0,0,4,0,29,1
965,0,700,1,1,1,0,0,0,4,5,10,1
1299,3,1000,2,1,0,0,0,0,0,4,22,1
1525,2,1029,2,2,0,1,0,0,4,0,34,1
658,3,752,2,1,1,0,0,0,1,4,24,1
1350,1,1700,3,2,0,0,0,0,3,4,32,1
700,2,896,3,1,1,0,0,0,1,4,36,1
1800,2,748,1,1,0,1,0,0,4,5,31,1
700,2,896,3,1,1,0,0,0,1,4,36,1
817,3,1092,3,1,1,0,0,0,3,4,17,1
755,2,670,1,1,1,0,0,0,1,1,35,1
1249,3,725,1,1,1,0,0,0,4,0,18,1
1695,1,1152,3,2,0,0,0,0,3,0,37,0
1140,2,1357,3,2,1,1,0,0,4,4,35,1
1514,3,850,2,1,1,0,0,0,1,4,19,1
1550,1,700,1,1,0,0,0,1,4,1,37,0
1029,2,950,2,1,1,0,0,0,1,4,34,1
2400,1,1200,2,2,0,0,0,0,4,0,37,0
930,0,1015,2,2,1,0,0,0,4,1,13,1
1275,0,1240,2,2,1,0,0,0,4,0,13,1
845,2,630,2,1,1,0,0,0,0,4,34,1
595,0,750,2,1,0,0,0,0,2,4,14,0
1150,2,650,1,1,1,0,0,0,1,4,30,0
1995,0,775,2,1,0,0,0,0,1,4,11,1
949,2,739,1,1,1,0,0,0,0,4,34,1
2750,2,1430,2,1,1,0,0,0,4,4,30,1
737,3,622,1,1,1,0,0,0,4,4,27,1
750,3,960,2,1,1,0,0,0,3,4,27,1
1060,3,1073,2,2,1,0,0,0,1,4,18,1
900,2,600,1,1,0,0,0,0,0,5,30,1
1640,3,1300,2,2,1,0,0,0,4,0,22,0
975,3,900,2,1,1,0,0,0,0,1,22,1
740,2,794,2,1,0,0,0,0,4,4,35,0
1025,2,841,1,1,1,1,0,0,4,4,35,1
1700,2,1230,2,2,0,1,0,0,4,4,34,1
750,3,960,2,1,1,0,0,0,3,4,27,1
919,2,739,1,1,1,0,0,0,0,4,34,1
815,3,1280,2,2,1,0,0,0,0,1,16,1
815,2,900,2,1,0,0,0,0,4,2,28,0
1695,1,1200,2,1,1,0,0,0,3,5,13,0
815,2,900,2,1,0,0,0,0,4,2,28,0
765,0,658,1,1,1,0,0,0,3,2,10,1
1285,1,800,3,1,0,0,0,0,3,0,37,1
850,3,665,1,1,1,0,0,0,4,2,18,1
1345,1,1530,3,2,1,0,0,0,4,0,23,1
1060,2,1080,3,2,0,0,0,0,4,2,28,0
750,3,960,2,1,1,0,0,0,3,4,27,1
935,1,1425,3,1,1,0,0,0,3,0,35,1
1000,1,1000,2,2,1,0,0,0,4,1,13,1
1600,3,1350,4,2,0,0,0,0,4,4,16,1
745,1,1400,3,1,1,0,0,0,3,0,35,1
925,1,1250,3,1,1,0,0,0,3,0,35,1
1595,1,1040,2,2,1,0,1,0,4,0,34,0
920,2,960,2,2,0,0,0,0,4,2,28,0
650,1,736,2,1,1,0,0,0,3,2,12,0
599,3,1194,4,2,0,1,0,0,4,0,18,1
765,0,792,1,1,1,0,0,0,3,2,10,1
1395,3,1123,2,2,0,0,0,0,4,0,29,1
1595,1,1545,4,2,0,0,0,0,3,0,13,0
900,3,762,1,1,1,0,0,0,4,2,18,1
700,3,850,1,1,0,0,0,0,3,0,22,0
1506,2,1274,2,2,1,1,0,0,4,0,34,1
740,2,794,2,1,0,0,0,0,4,4,35,0
810,0,924,2,2,1,0,0,0,3,2,10,1
920,2,960,2,2,0,0,0,0,4,2,28,0
1975,2,1350,2,1,1,0,0,0,4,4,30,1
1185,3,1131,2,2,0,0,0,0,4,1,33,0
1959,3,944,2,2,0,1,0,0,4,1,22,1
833,3,847,2,2,1,0,0,0,3,5,27,1
990,3,905,2,1,1,0,0,0,4,2,18,1
905,0,1132,2,2,1,0,0,0,3,2,10,1
936,3,1018,2,2,1,0,0,0,4,4,29,1
1100,1,1500,3,1,0,0,0,1,4,4,31,0
985,2,1050,2,2,0,0,0,0,4,2,28,0
895,2,600,1,1,0,0,0,0,1,0,37,1
1050,1,1568,4,2,1,0,0,0,3,4,14,1
685,1,812,2,1,1,0,0,0,3,5,35,1
685,1,812,2,1,1,0,0,0,3,5,35,1
1400,2,990,2,1,1,0,0,0,0,4,30,1
795,3,1280,3,2,1,0,0,0,3,4,27,1
1155,2,1365,3,2,0,0,0,0,4,2,28,0
920,0,1413,3,2,1,0,0,0,3,2,10,1
1295,3,1020,2,2,0,0,0,0,0,1,23,0
599,3,785,2,2,0,1,0,1,4,4,18,1
1050,1,915,2,1,0,0,0,0,3,4,37,0
1700,2,820,1,1,0,0,0,0,4,2,28,0
925,1,1120,3,2,1,0,0,0,4,4,22,1
1340,2,963,2,2,0,1,0,0,4,4,37,1
890,3,834,2,1,1,0,0,0,0,2,22,1
1797,2,1234,3,2,1,0,0,0,4,2,37,1
1401,2,1151,2,2,1,1,0,0,4,0,34,1
765,0,658,1,1,1,0,0,0,3,2,10,1
2000,2,1314,1,1,0,0,0,0,4,4,34,0
795,2,700,1,1,1,0,0,0,1,4,34,1
750,3,960,2,1,1,0,0,0,3,4,27,1
775,1,1500,3,1,1,0,0,0,3,2,14,0
795,3,1280,3,2,1,0,0,0,3,4,27,1
1050,3,1634,4,1,0,0,0,0,1,4,22,0
750,3,960,2,1,1,0,0,0,3,4,27,1
1050,0,900,2,2,1,0,0,0,4,5,10,1
1115,3,961,2,2,1,0,0,0,4,2,18,1
1170,3,802,1,1,0,1,0,0,3,4,27,1
850,2,610,1,1,0,0,0,0,0,4,37,1
935,1,1350,3,1,1,0,0,0,3,2,35,1
1000,1,824,2,1,0,0,0,0,0,0,22,0
935,1,1350,3,1,1,0,0,0,3,2,35,1
785,1,1375,3,1,1,0,0,0,3,2,35,1
785,1,1375,3,1,1,0,0,0,3,2,35,1
885,2,560,1,1,0,0,0,0,1,4,37,0
795,3,837,2,1,1,0,0,0,3,4,24,1
1220,3,1065,2,2,0,1,0,0,3,4,27,1
899,3,950,2,1,1,0,0,0,4,4,22,1
575,3,750,2,2,0,0,0,0,1,4,16,1
1150,3,1026,2,2,1,0,0,0,4,2,18,1
925,1,1400,4,1,1,0,0,0,3,2,35,1
738,0,800,2,1,1,0,0,0,3,4,10,0
1650,2,1200,2,2,0,0,0,0,4,5,37,0
595,0,50,1,1,0,0,0,0,0,4,10,1
1435,1,1800,3,2,1,0,0,0,3,0,16,1
735,3,1007,2,2,1,0,0,0,1,4,16,1
1358,3,1267,3,2,1,0,0,0,4,2,18,1
1718,3,982,2,2,0,1,0,0,4,5,20,1
1000,2,930,2,2,0,0,0,0,4,2,28,1
1600,3,1300,2,2,1,0,0,0,4,0,22,1
426,0,500,1,1,1,0,0,0,0,4,15,1
975,3,850,2,2,1,1,0,0,1,1,33,1
1068,3,1040,2,1,1,0,0,0,3,4,27,1
1750,1,975,2,1,1,0,0,0,0,4,19,1
1750,1,975,2,1,1,0,0,0,0,4,19,1
1775,1,2250,4,2,1,0,0,0,4,0,35,1
1485,3,1311,3,2,0,1,0,0,3,4,27,1
1199,3,988,2,2,1,0,0,0,4,4,18,1
685,3,1138,4,4,0,0,0,1,4,0,29,0
1405,2,661,1,1,0,1,0,0,4,5,31,1
809,3,900,1,1,1,0,0,0,1,4,17,1
909,3,860,2,1,0,0,0,0,0,4,22,1
809,2,694,1,1,1,0,0,0,4,4,35,1
979,1,1456,3,2,1,0,0,0,4,4,22,1
575,2,940,2,1,1,0,0,0,2,5,35,0
1995,2,1213,2,1,1,0,0,0,4,4,30,1
575,2,940,2,1,1,0,0,0,2,5,35,0
902,2,920,2,1,1,0,0,0,0,4,34,1
720,3,750,1,1,1,0,0,0,0,4,16,1
499,0,1985,5,5,0,0,0,1,4,4,15,1
1190,0,900,2,1,1,0,0,0,1,4,14,1
565,0,1100,3,3,1,0,0,0,4,4,14,1
885,3,850,1,1,1,0,0,0,3,4,27,1
599,0,500,1,1,1,0,0,0,0,4,15,1
889,2,694,1,1,1,1,0,0,4,4,35,1
1065,3,802,1,1,0,1,0,0,3,4,27,1
925,1,1400,4,1,1,0,0,0,3,2,35,1
679710,3,918,1,1,1,0,0,0,3,4,27,1
925,1,1250,3,1,1,0,0,0,3,0,35,1
1500,3,775,2,1,1,0,0,0,4,4,19,1
745,1,1400,3,1,1,0,0,0,3,0,35,1
745,1,1400,3,1,1,0,0,0,3,0,35,1
2050,2,1090,2,2,1,0,0,0,4,4,30,1
735,3,800,2,1,1,0,0,0,0,4,16,1
785,1,1200,3,1,1,0,0,0,3,2,35,1
995,2,900,3,1,0,0,0,0,3,4,37,1
1715,2,762,1,1,0,1,1,0,4,4,30,1
595,0,50,1,1,0,0,0,0,0,4,10,1
2050,1,990,2,1,1,0,0,0,0,5,19,1
1535,2,1200,2,2,1,0,0,0,4,4,31,1
2050,1,990,2,1,1,0,0,0,0,5,19,1
909,3,700,1,1,0,0,0,0,0,4,22,1
850,2,850,2,1,1,0,0,1,1,4,36,0
1099,1,1344,3,2,1,0,0,0,4,4,22,1
769,3,771,2,1,1,0,0,0,1,4,22,1
680,3,872,2,2,1,0,0,0,1,4,16,1
1,2,876,2,1,1,0,0,0,3,1,32,1
795,3,725,1,1,0,1,0,0,3,4,18,1
1000,2,850,1,1,1,0,0,0,4,4,31,1
695,3,671,1,1,1,0,0,0,3,4,24,1
899,0,1195,2,2,1,0,0,0,4,1,15,1
1200,3,1104,2,1,0,0,0,0,0,4,20,1
735,3,825,2,1,1,0,0,0,0,4,16,1
595,0,50,1,1,0,0,0,0,0,4,10,1
625,2,683,2,1,1,0,0,0,2,4,35,0
625,2,683,2,1,1,0,0,0,2,4,35,0
735,3,998,2,2,1,0,0,0,3,4,18,1
1265,1,1200,2,1,1,0,0,0,4,4,34,1
900,2,840,2,1,1,0,0,0,4,4,36,0
1500,3,775,2,1,1,0,0,0,4,4,19,1
700,2,700,1,1,1,0,0,0,1,4,36,1
880,0,792,1,1,1,0,1,0,4,0,12,1
1015,2,792,2,1,1,0,0,0,1,4,35,1
795,3,1248,3,2,1,0,0,0,3,4,27,1
732,3,774,1,1,0,0,0,0,1,4,16,1
595,0,50,1,1,0,0,0,0,0,4,10,1
795,2,685,1,1,1,0,0,0,4,4,36,0
965,3,690,1,1,1,0,0,0,4,0,29,1
1660,0,707,1,1,1,1,0,0,4,4,10,1
825,3,850,2,2,1,0,0,0,0,4,16,1
950,1,984,3,1,0,0,0,0,3,0,12,0
772,3,850,2,1,0,0,0,0,1,4,16,1
1755,3,1309,3,2,0,0,0,0,4,4,27,1
1150,1,1344,3,2,1,0,0,0,4,4,22,0
1529,3,1288,3,2,1,0,0,0,0,5,22,1
1040,3,825,2,1,1,0,0,0,1,4,19,1
735,3,1007,2,2,1,0,0,0,1,4,16,1
965,3,1596,3,2,0,0,0,0,3,4,29,1
795,3,1248,3,2,1,0,0,0,3,4,27,1
1310,2,1200,2,2,1,0,0,0,4,4,34,1
782,3,930,2,1,0,0,0,0,1,4,16,1
999,0,1238,3,2,1,1,0,0,4,4,14,1
905,2,1700,4,4,0,0,0,1,4,4,34,1
725,3,1008,2,1,1,0,0,0,3,4,27,1
665,3,925,2,2,1,0,0,0,1,1,16,1
1185,3,1030,2,2,1,0,0,0,4,0,29,1
872,3,1014,2,2,0,0,0,0,1,4,16,1
1085,3,950,3,1,1,0,0,0,4,4,16,1
1385,3,1175,2,2,1,0,0,0,4,0,29,1
900,2,840,2,1,1,0,0,0,4,4,36,0
595,2,675,2,1,0,0,0,0,1,0,28,1
790,0,1100,2,2,1,0,0,0,3,4,10,1
1099,1,1056,3,2,1,0,0,0,4,4,22,0
1430,3,1203,2,2,1,0,0,0,4,0,29,1
742,3,765,1,1,0,0,0,0,1,4,16,1
795,3,1280,3,2,1,0,0,0,3,4,27,1
1300,2,600,1,1,0,0,0,0,2,5,30,1
1550,3,1426,2,2,1,0,0,0,4,0,29,1
1020,2,1050,2,1,0,0,0,0,4,1,35,1
400,2,420,1,1,1,0,0,0,0,4,35,1
739,0,750,2,1,0,1,0,1,0,0,14,0
1000,1,2400,3,2,1,0,0,0,3,2,15,0
1570,3,1349,3,2,1,0,0,0,4,0,29,1
498,3,614,1,1,1,0,0,0,1,5,16,1
1200,3,1104,2,1,0,0,0,0,0,4,20,1
1100,2,840,2,1,1,0,0,0,3,1,37,0
970,2,950,2,2,1,0,0,0,0,4,34,1
730,0,1100,2,2,1,0,0,0,3,4,10,1
800,0,1200,2,2,1,0,0,0,3,4,15,0
881,3,800,1,1,1,0,0,0,4,3,27,1
1650,1,900,1,1,0,0,0,0,1,4,19,1
1100,2,850,2,1,1,0,0,0,3,1,37,0
925,2,800,1,1,1,0,0,0,1,4,34,1
1100,2,840,2,1,1,0,0,0,3,1,37,0
2140,2,1040,2,2,0,1,1,0,4,4,30,1
849,2,700,2,1,0,0,0,0,0,4,34,1
829,3,1160,2,2,1,1,0,0,3,1,27,1
1105,3,589,1,1,1,0,0,0,4,0,18,1
1200,1,2110,4,2,1,0,0,0,3,0,27,1
809,2,694,1,1,1,0,0,0,4,4,35,1
927,3,770,1,1,1,0,0,0,3,4,17,1
927,3,770,1,1,1,0,0,0,3,4,17,1
927,3,770,1,1,1,0,0,0,3,4,17,1
1246,3,945,1,1,1,0,0,0,4,3,27,1
927,3,770,1,1,1,0,0,0,3,4,17,1
927,3,770,1,1,1,0,0,0,3,4,17,1
999,1,1056,3,2,1,0,0,0,4,4,22,0
1250,3,975,2,1,0,0,0,0,0,1,22,1
2100,1,4900,3,3,1,0,0,0,3,0,12,0
795,1,1200,3,1,1,0,0,0,3,4,16,1
700,1,1158,2,1,1,0,0,0,3,4,15,1
615,3,843,2,1,1,0,0,0,1,4,24,1
950,3,1250,2,1,0,0,0,0,3,4,18,0
1440,3,1430,3,2,1,0,0,0,4,3,27,1
1830,2,1310,3,2,0,0,0,0,4,4,34,1
820,0,1000,3,1,1,0,0,0,3,4,10,0
1220,3,975,1,1,0,0,0,0,4,1,22,1
1325,3,1430,3,2,1,0,0,0,4,3,27,1
1150,2,955,2,2,0,0,0,0,4,4,37,1
1050,1,1600,3,1,1,0,0,0,3,4,22,1
895,3,723,1,1,0,0,0,0,0,1,22,1
960,3,800,1,1,1,0,0,0,4,3,27,1
1000,1,1600,2,1,0,0,0,0,4,4,34,0
450,2,380,1,1,1,0,0,0,0,4,35,1
809,2,694,1,1,1,0,0,0,4,4,35,1
1250,1,1300,3,2,1,0,0,0,3,5,34,0
1100,2,840,2,1,1,0,0,0,3,1,37,0
1425,2,984,2,1,1,0,0,0,4,4,30,1
620,3,713,1,1,1,0,0,0,1,4,18,1
995,1,1370,3,2,0,0,0,0,3,0,27,1
615,3,843,2,1,1,0,0,0,1,4,24,1
687,3,640,1,1,1,0,0,0,0,4,16,1
725,0,1100,2,2,0,0,0,0,3,4,10,1
750,1,1800,2,1,1,0,0,0,4,2,22,0
2450,2,1209,2,2,1,0,0,0,4,0,31,0
20230,3,1100,2,2,0,0,0,0,4,4,19,0
795,2,1247,3,2,1,0,0,0,0,4,28,1
545,3,643,1,1,1,0,0,0,1,4,24,1
1455,2,1030,2,1,0,0,0,0,4,4,34,1
816,2,832,2,1,1,0,0,0,3,4,37,0
655,0,950,2,2,1,0,0,0,3,4,10,1
1,3,1050,3,1,1,0,0,0,1,4,27,0
850,3,950,2,1,1,0,0,0,0,4,23,1
1200,3,1008,3,1,0,0,0,0,1,4,23,1
1100,2,840,2,1,1,0,0,0,3,1,37,0
2999,3,1425,2,2,0,1,0,0,4,2,19,1
1500,3,1300,2,1,0,0,0,0,4,4,19,1
990,3,1025,2,2,1,1,0,0,4,4,23,1
1100,2,840,2,1,1,0,0,0,3,1,37,0
545,3,643,1,1,1,0,0,0,1,4,24,1
814,3,1044,2,1,1,0,0,0,0,1,22,1
820,2,573,1,1,0,0,0,0,3,4,28,1
950,1,1730,4,2,0,0,0,0,3,0,36,1
1100,2,840,2,1,1,0,0,0,3,1,37,0
795,1,1200,3,1,1,0,0,0,3,4,16,1
525,2,425,1,1,0,0,0,0,0,4,28,0
1250,1,1075,2,1,1,0,0,0,4,1,22,1
615,3,843,2,1,1,0,0,0,1,4,24,1
1639,1,1152,2,2,1,0,0,0,4,4,30,1
1375,2,1030,2,1,0,0,0,0,0,4,34,1
1391,3,1281,3,2,1,0,0,0,4,0,29,1
1100,2,728,1,1,0,0,0,0,4,5,37,1
515,3,1150,2,2,1,0,0,0,1,4,25,1
